AN72UNO,United Nations Organization (UNO),7.3,1,0
AN72UTA,UTAir (UTA),7.3,1,0
AS50,Privately Owned (F-GIBM),5.95,0.35,0
AS50AAC,Army Air Corps (DHFS) (ZJ266) (AAC),5.95,0.35,0
AS50FAF,French Air Force (FAF),5.95,0.35,0
AS50NVY,Royal Navy (DHFS) (ZJ273) (NVY),5.95,0.35,0
AS50RFR,Royal Air Force (DHFS) (ZJ267) (RFR),5.95,0.35,0
AS50UTA,UTair Aviation (UTA),5.95,0.35,0
AS50ZZZ,Privately Owned (OE-XCH),5.95,0.35,0
AS50ZZZ2,Privately Owned (RA-04052),5.95,0.35,0
AS50ZZZ3,Privately Owned (RA-04056),5.95,0.35,0
AS65@FD,Fuerza Aerea Dominicana,2.294,-5,0
AS65@NH,Noordzee Helikopters Vlaanderen,2.294,-5,6
AS65@UG,United States Coast Guard,2.294,-5,1
AS65EBV,Aviação do Exército VA (EBV),2.294,-5,1
AT43,ATR 42-300 (F-WEGA),7.1,-0.4,0
AT43@AS,Asecna,7.1,-0.4,2
AT43CAV,Calm Air (CAV),7.1,-0.4,0
AT43CAVCRG,Calm Air (cargo) (CAV),7.1,-0.4,0
AT43CNF,Canary Fly (CNF),7.1,-0.4,0
AT43CRN,Aerocaribbean (CRN),7.1,-0.4,0
AT43DTR,Danish Air Transport (DTR),7.1,-0.4,1
AT43EIN,Aer Lingus (EIN),7.1,-0.4,0
AT43FAB,First Air (FAB),7.1,-0.4,0
AT43FAB2,First Air (Wolf Tail) (FAB),7.1,-0.4,0
AT43FAB3,First Air (Caribou Tail) (FAB),7.1,-0.4,0
AT43FAB4,First Air (Beluga) (FAB),7.1,-0.4,0
AT43FAT,Farnair Switzerland (FAT),7.1,-0.4,0
AT43FDX,Federal Express (FDX),7.1,-0.4,0
AT43GUG,Aviateca (TACA Regional) (GUG),7.1,-0.4,0
AT43JAB,Air Bagan (JAB),7.1,-0.4,0
AT43KAP,Cape Air (United Express) (KAP),7.1,-0.4,0
AT43KLS,Kalstar Aviation (KLS),7.1,-0.4,1
AT43LLR,Air India Regional (LLR),7.1,-0.4,0
AT43LVR,Aviavilsa (cargo) (LVR),7.1,-0.4,0
AT43MDG,Air Madagascar (MDG),7.1,-0.4,0
AT43OVA,Aeronova (Melilla Airlines) (OVA),7.1,-0.4,0
AT43PAM,MAP Linhas Aereas (PAM),7.1,-0.4,0
AT43PRF,Precision Air (PRF),7.1,-0.4,0
AT43SET,Solenta Aviation (SET),7.1,-0.4,0
AT43TAI,Taca International Airlines (opb Islena) (TAI),7.1,-0.4,1
AT43UBA,Myanmar Airways (UBA),7.1,-0.4,0
AT43UTA,UTair Aviation (UTA),7.1,-0.4,0
AT44,ATR 42-400 (F-WWEX),0,0,0
AT44@GC,Italian Coast Guard,0,0,0
AT44@GF,Guardia di Finanza,0,0,0
AT44VCV,Conviasa (VCV),0,0,0
AT45,ATR 42-500 (F-WWER),0,0,0
AT45AZU,Azul Linhas Aereas (TRIP Hybrid) (AZU),0,0,0
AT45BCI,Blue Islands (BCI),0,0,0
AT45CFS,Empire Airlines (Hawaiian Airlines) (CFS),0,0,0
AT45CSA,Czech Airlines (CSA),0,0,0
AT45DRK,Druk AIR (DRK),0,0,0
AT45DTR,Danish Air Transport (DTR),0,0,0
AT45GUY,Air Antilles Express (GUY),0,0,0
AT45HOP,HOP! (HOP),0,0,0
AT45LAA,Libyan Airlines (LAA),0,0,0
AT45MDG,Air Madagascar (MDG),0,0,0
AT45NSE,Satena (NSE),0,0,0
AT45OMA,Oman Air (OMA),0,0,0
AT45ROT,Tarom (ROT),0,0,0
AT45TAE,TAME (TAE),0,0,0
AT45TAO,Aeromar Airlines (TAO),0,0,0
AT45TCV,TACV Cabo Verde Airlines (TCV),0,0,0
AT45TPC,Air Caledonie (TPC),0,0,0
AT45TYA,Nordstar (TYA),0,0,0
AT45VQI,Villa Air (opf. Flyme) (VQI),0,0,0
AT45VTA,Air Tahiti (VTA),0,0,0
AT46,ATR 42-600 (F-WWLY),0,0,0
AT46LIA,Leeward Islands Air Transport (LIA),0,0,0
AT72,ATR 72-200 (F-WWEZ),6.4,0,0
AT72ABR,Air Contractors (ABR),6.4,0,0
AT72ABR2,Air Contractors (opf FedEx) (ABR),6.4,0,0
AT72ASL,Air Serbia (ASL),6.4,0,0
AT72ATV,Avanti Air (ATV),6.4,0,0
AT72AUR,Aurigny Air Services (AUR),6.4,0,0
AT72CAVCRG,Calm Air (cargo) (CAV),6.4,0,0
AT72CNF,Canary Fly (CNF),6.4,0,0
AT72DTR,Danish Air Transport (OY-RUG) (DTR),6.4,0,1
AT72DTR2,Danish Air Transport (OY-LHA) (DTR),6.4,0,0
AT72FAT,Farnair Switzerland (opf DHL) (FAT),6.4,0,0
AT72FFV,Fly540 (Angola) (FFV),6.4,0,2
AT72HOP,HOP! (HOP),6.4,0,1
AT72IBB,Binter Canarias (IBB),6.4,0,2
AT72NOK,Nok Air (HS-TRA) (NOK),6.4,0,1
AT72NOK2,Nok Air (HS-TRB) (NOK),6.4,0,0
AT72PAM,MAP Linhas Aereas (PAM),6.4,0,0
AT72RXP,RAM Express (RXP),6.4,0,0
AT72SAS,Scandinavian Airlines (opb Cimber) (SAS),6.4,0,1
AT72SWT,Swiftair (Air Europa) (SWT),6.4,0,0
AT72TUX,Tunisair Express (TUX),6.4,0,0
AT72UTA,UTair Aviation (UTA),6.4,0,1
AT73,ATR 72-210 (F-WWLG),0,0,0
AT73AEA,Air Europa (AEA),0,0,0
AT73CRN,Aerocaribbean (CRN),0,0,0
AT73FAB,First Air (FAB),0,0,0
AT73JAB,Air Bagan (JAB),0,0,0
AT75,ATR 72-500 (F-WWEY),0,0,0
AT75AIZ,Arkia Israeli Airlines (AIZ),0,0,0
AT75ASL,Air Serbia (ASL),0,0,0
AT75AUR,Aurigny Air Services (AUR),0,0,0
AT75AVN,Air Vanuatu (AVN),0,0,0
AT75AWM,Asian Wings Airways (AWM),0,0,0
AT75AZU,Azul Linhas Aereas (PP-PTQ) (AZU),0,0,0
AT75BHA,Buddah Air (BHA),0,0,0
AT75BKP,Bangkok Air (Hua Hin) (BKP),0,0,0
AT75BKP2,Bangkok Air (Chang) (BKP),0,0,0
AT75BKP3,Bangkok Air (Apsara) (BKP),0,0,0
AT75BKP4,Bangkok Air (Tao) (BKP),0,0,0
AT75BQB,BQB Lineas Aereas (BQB),0,0,0
AT75BRJ,BoraJet (BRJ),0,0,0
AT75CCM,Air Corsica (CCM),0,0,0
AT75CSA,Czech Airlines (CSA),0,0,0
AT75DAH,Air Algerie (DAH),0,0,0
AT75DWT,Darwin Airline (Etihad Regional) (DWT),0,0,0
AT75EIN,Aer Lingus (EIN),0,0,0
AT75FCM,Flybe Nordic (FCM),0,0,0
AT75FFM,FlyFirefly (FFM),0,0,0
AT75FFV,Fly540 (Angola) (FFV),0,0,0
AT75FWI,Air Caraibes (FWI),0,0,0
AT75HVN,Vietnam Airlines (HVN),0,0,0
AT75IBB,Binter Canarias (IBB),0,0,0
AT75ISR,Israir (ISR),0,0,0
AT75JAB,Air Bagan (JAB),0,0,0
AT75JAI,Jet Airways (JAI),0,0,0
AT75LAO,Lao Airlines (LAO),0,0,0
AT75MAU,Air Mauritius (MAU),0,0,0
AT75MDG,Air Madagascar (MDG),0,0,0
AT75MMD,Alsie Express (MMD),0,0,0
AT75MWG,MASwings (MWG),0,0,0
AT75NOK,Nok Air (HS-DRC) (NOK),0,0,0
AT75NOK2,Nok Air (HS-DRD) (NOK),0,0,0
AT75NZM,Mount Cook Airline (Air New Zealand Link) (NZM),0,0,1
AT75OZW,Virgin Australia Regional (OZW),0,0,0
AT75PAS,Pelita Air Service (PAS),0,0,0
AT75PRF,Precision Air (PRF),0,0,0
AT75REA,Aer Arann (Flybe) (REA),0,0,0
AT75REU,Air Austral (REU),0,0,0
AT75ROT,Tarom (ROT),0,0,0
AT75SYR,Syrian Arab Airlines (SYR),0,0,0
AT75TCV,TACV Cabo Verde Airlines (TCV),0,0,0
AT75TPC,Air Caledonie (TPC),0,0,0
AT75TUX,Tunisair Express (TUX),0,0,0
AT75UTA,UTair Aviation (UTA),0,0,0
AT75UTN,UTair-Ukraine Airlines (UTN),0,0,0
AT75VTA,Air Tahiti (VTA),0,0,0
AT75WON,Wings Air (WON),0,0,0
AT76,ATR 72-600 (F-WWEY),0,0,0
AT76ANE,Air Nostrum (ANE),0,0,0
AT76AVA,Avianca (AVA),0,0,0
AT76AZU,Azul Linhas Aereas (Azul Tango Romeo) (AZU),0,0,0
AT76AZU2,Azul Linhas Aereas (La Ville Rose) (AZU),0,0,0
AT76BWA,Caribbean Airlines (BWA),0,0,0
AT76GIA,Garuda Indonesia Airways (Explore) (GIA),0,0,0
AT76ISK,Intersky (ISK),0,0,0
AT76KLS,Kalstar Aviation (KLS),0,0,0
AT76LIA,Leeward Islands Air Transport (LIA),0,0,0
AT76MXD,Malindo Air (MXD),0,0,0
AT76NZM,Mount Cook Airline (Air New Zealand Link) (NZM),0,0,0
AT76PTB,Passaredo Transportes Aereos (PTB),0,0,0
AT76SAS,Scandinavian Airlines (opb Jettime) (SAS),0,0,1
AT76TAO,Transportes Aeromar (TAO),0,0,0
AT76TAO2,Transportes Aeromar (AeroMexico Express) (TAO),0,0,0
AT76UIA,Uni Airways (UIA),0,0,0
AT76VQI,Villa Air (Flyme) (VQI),0,0,0
AT76WON,Wings Air (WON),0,0,0
B1  @UL,USAF Strategic Air Command (28th - Dyess AFB),11.8,0.1,0
B1  @UL2,USAF Strategic Air Command (9th - Dyess AFB),11.8,0.1,0
B1  @UL3,USAF Strategic Air Command (34th - Ellsworth AFB),11.8,0.1,0
B1  @UL4,USAF Strategic Air Command (37th - Ellsworth AFB),11.8,0.1,0
B17,Sally B,7.763,5.428,1
B190ABN,Albatros Virtual VA (ABN),5.2,-1,0
B190ANZ,Air New Zealand (ANZ),5.2,-1,0
B190ARP,AEROPLANO-VIRTUAL (ARP),5.2,-1,0
B190AYCCRG,Aviaco (cargo) (AYC),5.2,-1,0
B190CKY,Cloudsky Airways VA (CKY),5.2,-1,0
B190CVZ,Czech Virtual Air Rescue Service VA (CVZ),5.2,-1,0
B190DTH,Tassili Ailines (DTH),5.2,-1,0
B190EGY,Egyptian Airforce (EGY),5.2,-1,0
B190FII,Flight Calibration Service (FII),5.2,-1,0
B190FUN,FunFlyers VA (FUN),5.2,-1,1
B190GRE,Great Airways VA (GRE),5.2,-1,0
B190HEL,PAS Helicol (HEL),5.2,-1,0
B190IBB,Binter Canarias (IBB),5.2,-1,1
B190JHB,JHB Airlines VA (JHB),5.2,-1,0
B190KFY,Kafly VA (KFY),5.2,-1,0
B190PGA,Portugalia (PGA),5.2,-1,0
B190PWV,Pannonwings VA (PWV),5.2,-1,2
B190ROI,Avior VA (ROI),5.2,-1,0
B190SDO,Aerolineas Santo Domingo (SDO),5.2,-1,0
B190SIL,Silver Airways (United Express) (SIL),5.2,-1,0
B190SRC,SEARCA (SRC),5.2,-1,0
B190ULA,Zuliana de Aviación (ULA),5.2,-1,0
B190UNO,United Nations (UNO),5.2,-1,0
B190VIP,Virtual Pilots Association VA (VIP),5.2,-1,0
B190XTC,Air Tarraco (XTC),5.2,-1,0
B2  @UL,Global Strike Command (13th - Whiteman AFB),6.35,0.7,1
B2  @UL2,Global Strike Command (393th - Whiteman AFB),6.35,0.7,1
B212ASF,Austrian Air Force (ASF),4.294,0.198,0
B212BGS,Rescue Version (Deutsche Flugrettung),4.294,0.198,3
B212HAA,Hellenic Army VA (HAA),4.294,0.198,0
B212NAFSAR,Royal Netherlands Air Force (SAR) (NAF),4.294,0.198,2
B212NRN,Royal Netherlands Navy (NRN),4.294,0.198,1
B25,Sarinah,8.48,0,0
B25 ZZZ,Grumpy,8.48,0,0
B25 ZZZ2,Old Glory,8.48,0,0
B377BAW,BOAC (speedbird) (BAW),7.168,2.664,1
B377PAA,Pan Am (PAA),7.168,2.664,0
B461BOT,Air Botswana (BOT),8.5,0.05,0
B461BRT,British Airways CitiExpress (British) (BRT),8.5,0.05,0
B461BTI,Air Baltic (BTI),8.5,0.05,0
B461QFA,Qantas Link (QFA),8.5,0.05,0
B461RRR,RAF-HQSTC (Royal Squadron) (RRR),8.5,0.05,1
B462AIJ,Air Jet (AIJ),8.5,0.5,0
B462AWC,Titan Airways (AWC),8.5,0.5,0
B462AWCCRG,Titan Airways (cargo) (AWC),8.5,0.5,0
B462AXY,Axis Airways (AXY),8.5,0.5,0
B462BRT,British Airways CitiExpress (British) (BRT),8.5,0.5,0
B462CLH,Lufthansa CityLine (CLH),8.5,0.5,0
B462CNA,Centavia (CNA),8.5,0.5,0
B462CTN,Croatia Airlines (CTN),8.5,0.5,0
B462DAT,Brussel SN Airlines (DAT),8.5,0.5,0
B462EIN,Aer Lingus Limited (EIN),8.5,0.5,0
B462FLI,Atlantic Airways (FLI),8.5,0.5,0
B462FRR,Fresh Air (FRR),8.5,0.5,0
B462ISS,Meridiana (ISS),8.5,0.5,0
B462JZA,Air Canada Jazz (JZA),8.5,0.5,0
B462LBC,Albanian Airlines (LBC),8.5,0.5,0
B462LNK,South African Airlink (LNK),8.5,0.5,0
B462LZB,Bulgaria Air (LZB),8.5,0.5,0
B462MAV,Matsakoni Airlines VA (MAV),8.5,0.5,0
B462RRR,RAF-HQSTC (C Mk.3) (RRR),8.5,0.5,1
B462SCW,Malmö Aviation (SCW),8.5,0.5,0
B462SKX,Skyways (SKX),8.5,0.5,0
B462SWR,Swiss International Airlines (SWR),8.5,0.5,1
B462TAF,Tropic Air VA (TAF),8.5,0.5,0
B462TAY,TNT Airways (TAY),8.5,0.5,1
B462UKA,Buzzaway (UKA),8.5,0.5,0
B462UZB,Uzbekistan Airways (UZB),8.5,0.5,0
B462VIT,Aviastar Mandiri (VIT),8.5,0.5,0
B462WDL,WDL Aviation (WDL),8.5,0.5,0
B462WFX,Westfalia Express VA (WFX),8.5,0.5,0
B463AZI,Astra Airlines (AZI),8.1,0.5,1
B463AZI2,Astra Airlines (blue) (AZI),8.1,0.5,0
B463ETP,Empire Test Pilots School (ETP),8.1,0.5,0
B463EWG,Eurowings (EWG),8.1,0.5,0
B463IRM,Mahan Air (IRM),8.1,0.5,0
B463LZB,Bulgaria Air (LZB),8.1,0.5,1
B463NEO,NeoFly VA (NEO),8.1,0.5,0
B463PBL,Parablinda VA (PBL),8.1,0.5,0
B463TAY,TNT Airways (TAY),8.1,0.5,0
B463WDL,WDL Aviation (WDL),8.1,0.5,0
B52,US Air Force (2BW 96BS),11.865,0,0
B52 @UL,US Air Force (2BW 20BS),11.865,0,0
B52 @UL2,US Air Force (5BW 69BS),11.865,0,0
B52 @UL3,US Air Force (5BW 23BS),11.865,0,0
B52 @UL4,US Air Force (307BW 93BS),11.865,0,0
B701,Boeing Commercial Airplane Group,7.6,-0.62,0
B701GAF,German Air Force (GAF),7.6,-0.62,0
B703@FC,Fuerza Aera Colombiana,7.6,-0.62,0
B703AFR,Air France (AFR),7.6,-0.62,0
B703AIC,Air India (AIC),7.6,-0.62,0
B703BAW,BOAC (British Airways - Speedbird) (BAW),7.6,-0.62,0
B703BDS,South Asian Airlines (BDS),7.6,-0.62,0
B703BOE,Boeing house livery,7.6,-0.62,5
B703BRS,Brazilian Air Force (BRS),7.6,-0.62,0
B703CFG,Condor (CFG),7.6,-0.62,1
B703DAZ,DAS Air Cargo (DAZ),7.6,-0.62,0
B703DLH,Deutche Lufthansa (DLH),7.6,-0.62,0
B703DOA,Compañia Dominicana de Aviacion (DOA),7.6,-0.62,0
B703IAF,Israeli Air Force (IAF),7.6,-0.62,0
B703JAT,Jugoslovenski Aerotransport (JAT),7.6,-0.62,0
B703OAL,Olympic Airways (OAL),7.6,-0.62,1
B703PAA,Pan Am (PAA),7.6,-0.62,2
B703RKA,Air Afrique (RKA),7.6,-0.62,0
B703SAA,South African Airlines (SAA),7.6,-0.62,0
B703SAB,Sabena (SAB),7.6,-0.62,0
B703TBA,TransBrasil VA (TBA),7.6,-0.62,2
B703TWA,Trans World Airlines (TWA),7.6,-0.62,0
B703VRG,Varig (VRG),7.6,-0.62,0
B712BLF,Blue1 (OH-BLM) (BLF),6.3,-0.2,1
B712BLF2,Blue1 (OH-BLJ) (BLF),6.3,-0.2,1
B712BLF3,Blue1 (OH-BLG) (BLF),6.3,-0.2,1
B712BLF4,Blue1 (OH-BLI) (BLF),6.3,-0.2,0
B712BLF5,Blue1 (Star Allicance) (OH-BLP) (BLF),6.3,-0.2,0
B712DAL,Delta Air Lines (DAL),6.3,-0.2,1
B712HAL,Hawaiian Airlines (HAL),6.3,-0.2,0
B712OLY,Olympic Aviation (OLY),6.3,-0.2,0
B712TRS,AirTran Airways (TRS),6.3,-0.2,0
B712VOE,Volotea Airlines (VOE),6.3,-0.2,0
B720AAL,American Airlines (AAL),7.6,-0.62,0
B720AMC,Air Malta (AMC),7.6,-0.62,0
B720BOE,Boeing Commercial Group (BOE),7.6,-0.62,2
B720UAL,United Airlines (UAL),7.6,-0.62,0
B721@FC,Fuerza Aerea Colombiana (@FC),6.55,-0.6,0
B721@RG,The Republic of The Gambia,6.55,-0.6,0
B721AES,ACES Colombia (AES),6.55,-0.6,0
B721ARP,Aeroplano VA (ARP),6.55,-0.6,0
B721BAF,Belgian Air Force (1975) (BAF),6.55,-0.6,0
B721BAF2,Belgian Air Force (1995) (BAF),6.55,-0.6,0
B721BOE,Boeing Commercial Group (BOE),6.55,-0.6,3
B721CRZ,Cruzeiro (CRZ),6.55,-0.6,1
B721DHL,DHL Cargo (DHL),6.55,-0.6,0
B721EAL,Eastern Airlines (EAL),6.55,-0.6,0
B721FDX,Federal Express (FDX),6.55,-0.6,0
B721ILN,Interair (South Africa) (ILN),6.55,-0.6,0
B721KMS,Cosmos (KMS),6.55,-0.6,0
B721KRE,AEROSUCRE VC VA (KRE),6.55,-0.6,1
B721LAU,Lineas Aereas Suramericanas (LAU),6.55,-0.6,0
B721PAA,Pan American Airways (PAA),6.55,-0.6,0
B721SAB,Sabena (SAB),6.55,-0.6,0
B721TAP,TAP Air Portugal (TAP),6.55,-0.6,0
B721TBA,TransBrasil Virtual VA (TBA),6.55,-0.6,0
B721TSU,Contract Air Cargo (TSU),6.55,-0.6,0
B721TWA,Trans World Airlines (TWA),6.55,-0.6,0
B721UAL,United Airlines (UAL),6.55,-0.6,0
B721UPS,United Parcel Service (UPS),6.55,-0.6,0
B721XME,Australian Air Express (XME),6.55,-0.6,0
B722ABZCRG,Air Transport Atlantic VA (cargo) (ABZ),6.7,-0.6,2
B722ACQ,Aero Continente Perù (ACQ),6.7,-0.6,1
B722AES,ACES Colombia (AES),6.7,-0.6,0
B722AFR,Air France (AFR),6.7,-0.6,2
B722AHSCRG,Air Hispania VA (cargo) (AHS),6.7,-0.6,0
B722AJT,Amerijet International (AJT),6.7,-0.6,0
B722AMC,Air Malta (AMC),6.7,-0.6,1
B722AVA,Avianca (Colombia) (AVA),6.7,-0.6,1
B722AVE,Avensa (AVE),6.7,-0.6,0
B722BBR,Santa Barbara Airlines (BBR),6.7,-0.6,1
B722BNF,Braniff International (BNF),6.7,-0.6,1
B722BOE,Boeing Commercial Group (BOE),6.7,-0.6,3
B722CCI,Capital Cargo International Airlines (CCI),6.7,-0.6,0
B722CEL,Caeli VA (cargo) (CEL),6.7,-0.6,0
B722CFG,Condor (CFG),6.7,-0.6,0
B722CNS,Conesul VA (CNS),6.7,-0.6,2
B722DAH,Air Algerie (DAH),6.7,-0.6,1
B722DHL,Astar Air Cargo (DHL),6.7,-0.6,2
B722DHLOLD,DHL Cargo (old colors) (DHL),6.7,-0.6,1
B722DLH,Deutsche Lufthansa (DLH),6.7,-0.6,0
B722DOA,Compania Dominicana de Aviacion (DOA),6.7,-0.6,1
B722EAL,Eastern Airlines (EAL),6.7,-0.6,1
B722FABCRG,First Air (cargo) (FAB),6.7,-0.6,0
B722FAM,Mexican Air Force (FAM),6.7,-0.6,1
B722FDX,Federal Express (FDX),6.7,-0.6,1
B722FLB,Fly Brazil (FLB),6.7,-0.6,1
B722GLG,Aerolineas Galapagos (Aerogal) (GLG),6.7,-0.6,0
B722GSE,CV Cargo (GSE),6.7,-0.6,0
B722IBE,Iberia (IBE),6.7,-0.6,1
B722IHY,Istanbul Airlines VA (IHY),6.7,-0.6,2
B722IRA,Iran Air (IRA),6.7,-0.6,1
B722IRC,Iran Aseman Airline (IRC),6.7,-0.6,0
B722JAT,Jugoslovenski Aerotransport (JAT),6.7,-0.6,0
B722KFS,Kalitta Flying Sservice (KFS),6.7,-0.6,0
B722KFS2,Kalitta Charters II (Tex Sutton) (KFS),6.7,-0.6,0
B722KRE,AEROSUCRE VC VA (KRE),6.7,-0.6,0
B722LAU,Lineas Aereas Suramericanas (LAU),6.7,-0.6,1
B722LLB,Lloyd Aereo Boliviano (LLB),6.7,-0.6,1
B722MCS,Macedonian Airlines (MCS),6.7,-0.6,1
B722MXA,Mexicana (MXA),6.7,-0.6,1
B722NTW,Nationwide Airlines (NTW),6.7,-0.6,1
B722NWA,Nortwest Airlines (NWA),6.7,-0.6,0
B722OAL,Olympic Airways (OAL),6.7,-0.6,0
B722PAA,Pan American Airways (PAA),6.7,-0.6,2
B722RAM,Royal Air Maroc (RAM),6.7,-0.6,1
B722RIO,RIO Linhas Aéreas (RIO),6.7,-0.6,0
B722RSU,Aerosur (RSU),6.7,-0.6,1
B722SAU,SAPCO VA (SAU),6.7,-0.6,0
B722SDO,Aerolineas Santo Domingo (SDO),6.7,-0.6,1
B722SSA,Services Air Cargo (SSA),6.7,-0.6,0
B722SSA2,Services Air Cargo (old fed-ex) (SSA),6.7,-0.6,1
B722SVK,Air Slovakia (SVK),6.7,-0.6,1
B722SYR,Syrian Arab Airlines (SYR),6.7,-0.6,2
B722SYR2,Syrian Arab Airlines (Old) (SYR),6.7,-0.6,1
B722TAE,TAME Ecuador (TAE),6.7,-0.6,1
B722TAF,Tropic Air VA (TAF),6.7,-0.6,1
B722TEJ,Taesa Airlines (TEJ),6.7,-0.6,1
B722THY,Turkish Airlines (THY),6.7,-0.6,1
B722TTL,Total Linhas Aereas Cargo (TTL),6.7,-0.6,1
B722TWA,Trans World Airlines (TWA),6.7,-0.6,1
B722UAL,United Airlines (UAL),6.7,-0.6,1
B722ULA,Zuliana de Aviación (ULA),6.7,-0.6,1
B722UNO,United Nations (UNO),6.7,-0.6,1
B722VBR,Via Brasil (VBR),6.7,-0.6,1
B722VIA,Viasa (VIA),6.7,-0.6,1
B722VLO,VarigLog Virtual VA (VLO),6.7,-0.6,1
B722VSP,VASP Viacao Aereas (VSP),6.7,-0.6,1
B722WOA,World Airways (WOA),6.7,-0.6,1
B722XME,Australian Air Express (XME),6.7,-0.6,1
B722ZZZ,Monfort Aviation (Blue Striped) (ZZZ),6.7,-0.6,0
B722ZZZ2,Roush Fenway Racing,6.7,-0.6,0
B722@RNWL,Nigerian Government (winglets),6.7,-0.6,0
B722AFSWL,Senegal Air Force VA (winglets) (AFS),6.7,-0.6,0
B722AJTWL,Amerijet International (winglets) (AJT),6.7,-0.6,0
B722BOEWL,Boeing Commercial Group (winglets) (BOE),6.7,-0.6,0
B722CJTWL,Coljet VA (Cargo) (winglets) (CJT),6.7,-0.6,0
B722KFAWL,Kelowna Flightcraft Air Charter (winglets) (KFA),6.7,-0.6,0
B722TSUWL,Contract Air Cargo (winglets) (TSU),6.7,-0.6,0
B722ZZZWL,Starling Aviation (M-STAR) (winglets),6.7,-0.6,0
B732@ID,Indonesian Air Force,6.9,-0.5,0
B732@IR,Iranian Government,6.9,-0.5,0
B732@NG,République du Niger,6.9,-0.5,0
B732AAH,Aloha Air Cargo (AAH),6.9,-0.5,0
B732ABZ,Air Transport Atlantic VA (ABZ),6.9,-0.5,0
B732ADH,Air One (ADH),6.9,-0.5,0
B732AGX,Aviogenex (AGX),6.9,-0.5,0
B732AMC,Air Malta (AMC),6.9,-0.5,0
B732AML,Air Malawi (AML),6.9,-0.5,0
B732AMV,AMC Airlines (AMV),6.9,-0.5,1
B732ANA,All Nippon Airways (ANA),6.9,-0.5,0
B732ARG,Aerolineas Argentinas (ARG),6.9,-0.5,0
B732ASA,Alaska Airlines (80' livery) (ASA),6.9,-0.5,0
B732ASD,Air Sinai (ASD),6.9,-0.5,0
B732BHS,BahamasAir (BHS),6.9,-0.5,0
B732BNF,Braniff International (BNF),6.9,-0.5,0
B732BOE,Boeing Commercial Group (BOE),6.9,-0.5,2
B732BRS,Brazilian Air Force (BRS),6.9,-0.5,0
B732BTV,Metro Batavia (BTV),6.9,-0.5,0
B732BXS,SPANTAX LAV (BXS),6.9,-0.5,0
B732CAW,Comair (CAW),6.9,-0.5,0
B732CAY,Cayman Airways (CAY),6.9,-0.5,0
B732CHP,Aviacsa (CHP),6.9,-0.5,0
B732CJA,CanJet Airlines (CJA),6.9,-0.5,1
B732CNB,CityLine Hungary (CNB),6.9,-0.5,0
B732CRD,Air Corridor (CRD),6.9,-0.5,0
B732CRZ,Cruzeiro (CRZ),6.9,-0.5,1
B732CTN,Croatia Airlines (CTN),6.9,-0.5,0
B732DAH,Air Algérie (DAH),6.9,-0.5,0
B732DAL,Delta Airlines (DAL),6.9,-0.5,0
B732DAS,Delmun Aviation Services (DAS),6.9,-0.5,0
B732DLH,Deutsche Lufthansa (1980's) (DLH),6.9,-0.5,0
B732DLH2,Deutsche Lufthansa (90's livery) (DLH),6.9,-0.5,0
B732EAF,Palmair VA (EAF),6.9,-0.5,0
B732EAF2,European Aviation Air Charter (EAF),6.9,-0.5,0
B732ETR,ESTELAR LATiNOAMERICA (ETR),6.9,-0.5,0
B732EZY,Easyjet (EZY),6.9,-0.5,0
B732FAB,First Air (FAB),6.9,-0.5,0
B732FAB2,First Air (Igloo tail) (FAB),6.9,-0.5,0
B732FAB3,First Air (Inuit drummer) (FAB),6.9,-0.5,0
B732FAB4,First Air (Monument) (FAB),6.9,-0.5,0
B732FAB5,First Air (Air owl) (FAB),6.9,-0.5,0
B732FAB6,First Air (Aurora) (FAB),6.9,-0.5,0
B732GAP,Air Philippines (GAP),6.9,-0.5,0
B732GFA,Gulf Air (GFA),6.9,-0.5,0
B732GLG,Aerolineas Galapagos (Aerogal) (GLG),6.9,-0.5,0
B732ICD,ICARO (ICD),6.9,-0.5,0
B732ILN,Interair (South Africa) (ILN),6.9,-0.5,0
B732JTY,Jatayu Airlines (JTY),6.9,-0.5,0
B732KRE,AEROSUCRE (KRE),6.9,-0.5,0
B732LAN,LAN Chile (LAN),6.9,-0.5,0
B732LIL,Lithuanian Airlines (LIL),6.9,-0.5,0
B732LNI,Lion Air (LNI),6.9,-0.5,0
B732MAH,Malev Hungarian Airlines (MAH),6.9,-0.5,0
B732MAS,Malaysia Airlines (MAS),6.9,-0.5,0
B732MDL,Mandala Airlines (MDL),6.9,-0.5,0
B732MDW,Midway Airlines (MDW),6.9,-0.5,0
B732MHK,Al-Nasser Airlines (MHK),6.9,-0.5,0
B732MNA,Merpati Nusantara Airlines (MNA),6.9,-0.5,0
B732MPE,Canadian North (MPE),6.9,-0.5,0
B732MSR,Egypt Air (MSR),6.9,-0.5,1
B732NAC,Northern Air Cargo (NAC),6.9,-0.5,0
B732NAS,Nasair (NAS),6.9,-0.5,0
B732NRL,Nolinor Aviation (NRL),6.9,-0.5,0
B732NTW,Nationwide Airlines (NTW),6.9,-0.5,0
B732OAL,Olympic Airways (OAL),6.9,-0.5,1
B732PAA,Pan American Airways (PAA),6.9,-0.5,1
B732PMT,Progress Multitrade Co. - PMT Air (PMT),6.9,-0.5,0
B732PUA,Pluna (PUA),6.9,-0.5,0
B732REP,Aero Regional Paraguaya (REP),6.9,-0.5,0
